what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400021383739
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1400021401481
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1400021409162
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400021421344
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400021422915
activated,editor,com.android.ide.eclipse.adt,22.6.3.v201404151837-1123206,"com.android.ide.eclipse.editors.CommonXmlEditor",1400021516105
started,bundle,org.eclipse.wb.os,1.3.0.r37x201202052311,"org.eclipse.wb.os",1400021520640
started,bundle,org.eclipse.wb.os.win32,1.3.0.r37x201202052311,"org.eclipse.wb.os.win32",1400021520659
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400021523859
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400021560173
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1400021654502
activated,editor,com.android.ide.eclipse.adt,22.6.3.v201404151837-1123206,"com.android.ide.eclipse.editors.CommonXmlEditor",1400021661265
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1400021673766
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1400021740082
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1400021740091
started,bundle,com.android.ide.eclipse.ddms,22.6.3.v201404151837-1123206,"com.android.ide.eclipse.ddms",1400021741094
started,bundle,com.android.ide.eclipse.traceview,22.6.3.v201404151837-1123206,"com.android.ide.eclipse.traceview",1400021746037
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400021750737
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400021751643
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400021758220
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400021774018
error,log,,,"No command output when running: 'am start -n com.ces.mislugares/com.ces.mislugares.MainActivity -a android.intent.action.MAIN -c android.intent.category.LAUNCHER' on device 0123456789ABCDEF",1400021789007
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400021829723
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400021836514
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400021837968
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400021958047
activated,editor,com.android.ide.eclipse.adt,22.6.3.v201404151837-1123206,"com.android.ide.eclipse.editors.CommonXmlEditor",1400021962669
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1400021975590
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1400021977756
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1400021977945
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1400021978059
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1400021978123
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1400021978720
activated,editor,com.android.ide.eclipse.adt,22.6.3.v201404151837-1123206,"com.android.ide.eclipse.editors.CommonXmlEditor",1400021986034
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1400022000142
activated,editor,com.android.ide.eclipse.adt,22.6.3.v201404151837-1123206,"com.android.ide.eclipse.editors.CommonXmlEditor",1400022002095
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400022006754
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400022052539
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400022052635
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400022053903
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400022054962
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400022220770
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400022415695
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400022417242
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400022417506
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1400022418060
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1400022418911
stopped,bundle,org.eclipse.m2e.discovery,1.0.200.20111228-1245,"org.eclipse.m2e.discovery",1400022418968
stopped,bundle,org.eclipse.m2e.refactoring,1.0.200.20111228-1245,"org.eclipse.m2e.refactoring",1400022419005
stopped,bundle,org.eclipse.m2e.editor,1.0.200.20111228-1245,"org.eclipse.m2e.editor",1400022419106
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1400099800389
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1400099800390
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1400099800391
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1400099800470
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1400099800472
